predicate_symbol
6,1011,485
6,1003,931
6,1006,324
6,1004,966
6,1010,485
6,1012,723
6,1012,22
6,1007,456
6,0,723
6,1004,539
6,1005,862
6,1010,723
6,1011,618
6,1006,723
6,1007,902
6,1005,993
6,1003,723
6,1007,1001
6,1005,723
6,2,251
6,2,60
6,1011,251
6,1003,251
6,1012,914
6,1007,251
6,1006,138
6,1006,192
6,1003,551
6,1010,251
6,2,57
6,1012,367
6,0,831
6,1008,246
6,0,57
6,0,875
6,1006,57
6,1008,955
6,1011,57
6,1008,377
6,1012,57
6,1011,11
6,1007,57
6,1009,906
6,1008,57
6,1005,57
6,1004,424
6,1010,57
6,1010,179
6,2,238
6,1010,4
6,1004,649
6,1012,179
6,1008,888
6,1005,179
6,0,179
6,1004,179
6,1005,336
6,1004,956
6,1009,336
6,2,760
6,1012,327
6,0,336
6,1006,336
6,1011,974
6,1006,315
6,1008,600
6,1011,336
6,1008,336
6,1012,651
6,1003,336
6,1006,583
6,1009,583
6,1007,583
6,1004,243
6,0,625
6,1004,625
6,1007,397
6,1006,625
6,1011,625
6,1006,333
6,1012,625
6,1005,561
6,1012,777
6,2,472
6,2,530
6,1008,530
6,1011,530
6,1011,470
6,1005,772
6,1009,530
6,1010,530
6,2,545
6,1012,584
6,1006,826
6,1006,584
6,1012,724
6,1003,208
6,1004,517
6,1003,584
6,2,584
6,1005,326
6,1005,584
6,0,584
6,1007,584
6,1012,802
6,1010,138
6,2,268
6,1012,697
6,1005,138
6,1003,138
6,1004,138
6,1008,926
6,1004,213
6,1006,810
6,1004,88
6,1007,138
6,1011,374
6,1008,138
6,1012,138
6,1007,384
6,1005,394
6,1011,384
6,1012,156
6,1008,384
6,1010,657
6,0,60
6,1008,637
6,1005,377
6,2,637
6,1011,652
6,1012,664
6,1003,637
6,1006,637
6,0,421
6,1009,637
6,1004,362
6,1005,637
6,1011,528
6,1010,637
6,1004,506
6,1007,368
6,1011,561
6,2,484
6,0,368
6,1006,779
6,1003,935
6,1009,866
6,1011,368
6,1009,368
6,1003,368
6,1006,401
6,1009,419
6,1009,38
6,0,401
6,2,315
6,1005,401
6,1008,401
6,0,677
6,1004,204
6,1009,643
6,1003,483
6,1003,511
6,1007,677
6,1005,677
6,1006,85
6,1011,345
6,1007,772
6,1003,677
6,1012,695
6,1012,251
6,1006,677
6,1008,677
6,1009,118
6,1005,855
6,1007,552
6,1005,196
6,1010,414
6,1009,552
6,1004,957
6,1003,552
6,1003,889
6,1010,552
6,1004,253
6,1010,556
6,1008,253
6,1006,576
6,1003,253
6,0,583
6,2,253
6,0,253
6,1011,534
6,1012,534
6,1005,534
6,1009,536
6,1006,534
6,1011,228
6,1012,579
6,1008,579
6,1003,579
6,1008,649
6,0,408
6,1004,197
6,1007,649
6,1012,649
6,1011,649
6,1004,115
6,0,775
6,1006,48
6,1010,353
6,1010,48
6,1010,119
6,0,196
6,1008,48
6,1004,48
6,1011,219
6,1004,531
6,1005,531
6,1011,531
6,1009,911
6,1008,531
6,1010,418
6,1011,30
6,1007,389
6,1009,531
6,1010,984
6,1006,716
6,0,520
6,1006,30
6,1009,557
6,1005,510
6,1006,557
6,1006,79
6,1012,639
6,1005,557
6,1007,688
6,1012,846
6,0,812
6,1011,557
6,1008,221
6,0,813
6,0,389
6,1010,557
6,1003,557
6,1009,248
6,1011,248
6,1003,248
6,1007,248
6,1005,414
6,1012,680
6,1009,430
6,1009,130
6,1011,430
6,1005,430
6,1004,657
6,2,430
6,1010,430
6,1010,361
6,1006,361
6,1011,38
6,1007,968
6,1011,439
6,1011,361
6,1009,149
6,1011,76
6,1004,185
6,1007,149
6,1005,149
6,0,231
6,1006,149
6,1009,488
6,1003,270
6,1007,270
6,2,797
6,1012,270
6,0,270
6,1006,524
6,1011,270
6,1006,367
6,1005,599
6,0,943
6,1010,367
6,1011,367
6,1003,66
6,2,389
6,2,406
6,1012,470
6,1011,225
6,1003,367
6,1005,367
6,1004,367
6,1011,901
6,1012,901
6,1006,550
6,1009,901
6,1009,899
6,1011,67
6,1012,287
6,1010,584
6,2,901
6,1010,678
6,1007,901
6,1010,859
6,1007,225
6,1012,75
6,1008,630
6,1003,284
6,1012,225
6,1011,254
6,1006,225
6,0,225
6,1010,225
6,0,156
6,1010,311
6,1007,544
6,1011,544
6,2,544
6,1012,544
6,1008,381
6,1012,682
6,2,381
6,1009,241
6,1007,20
6,1004,87
6,1011,381
6,1012,48
6,1006,381
6,1006,509
6,0,556
6,1003,267
6,1012,142
6,1012,556
6,1007,572
6,1006,556
6,1009,556
6,1010,605
6,1004,547
6,1009,16
6,0,251
6,1010,547
6,1006,547
6,1005,265
6,0,755
6,1008,547
6,1008,844
6,1005,398
6,1012,547
6,0,577
6,1011,577
6,1005,56
6,1009,577
6,1003,577
6,1003,983
6,0,5
6,1008,53
6,1005,634
6,1004,577
6,1008,26
6,1008,234
6,1005,234
6,1004,688
6,1007,234
6,0,234
6,1006,234
6,1005,995
6,1006,155
6,1012,155
6,1007,153
6,0,155
6,1007,425
6,1009,155
6,2,103
6,1004,615
6,1008,333
6,1005,155
6,1011,814
6,2,14
6,1010,155
6,1007,633
6,1009,542
6,1004,217
6,1006,895
6,1007,155
6,1012,518
6,1009,850
6,1004,155
6,1006,340
6,1005,935
6,1007,200
6,1005,464
6,1008,935
6,1007,935
6,2,935
6,0,52
6,1007,395
6,1005,974
6,1012,721
6,1006,935
6,1010,593
6,1011,184
6,1010,363
6,1011,363
6,1011,79
6,1009,477
6,1005,583
6,1005,363
6,0,328
6,1006,441
6,2,363
6,1006,363
6,1004,363
6,1011,509
6,1003,154
6,2,509
6,1007,357
6,1007,509
6,1003,727
6,1006,628
6,1011,478
6,1004,628
6,1011,628
6,1009,392
6,1004,942
6,1007,178
6,1011,335
6,2,628
6,1005,628
6,1004,554
6,1005,487
6,0,762
6,0,554
6,1006,796
6,1009,554
6,1004,692
6,1012,874
6,1008,719
6,1003,189
6,1012,153
6,1009,177
6,1012,177
6,0,853
6,1003,736
6,1003,177
6,0,177
6,1003,728
6,1007,7
6,2,707
6,0,7
6,1012,7
6,1004,698
6,1006,7
6,2,7
6,1005,7
6,1010,7
6,1012,328
6,0,931
6,1009,7
6,1006,304
6,0,840
6,1008,82
6,2,806
6,1003,827
6,1008,537
6,1003,540
6,1012,864
6,0,537
6,1011,586
6,1010,628
6,1004,513
6,1012,144
6,1006,326
6,1011,144
6,1003,719
6,1008,144
6,1003,768
6,1012,633
6,1006,898
6,2,144
6,1004,144
6,1005,383
6,1007,443
6,1009,856
6,1008,417
6,2,304
6,1006,383
6,1005,424
6,1011,311
6,2,225
6,1006,424
6,2,424
6,1010,424
6,2,96
6,1008,655
6,1007,424
6,1010,895
6,0,417
6,1004,946
6,1011,946
6,1007,429
6,1010,946
6,1008,494
6,1012,946
6,0,696
6,1012,539
6,0,281
6,1005,281
6,1012,129
6,1003,383
6,1009,268
6,1006,966
6,1011,396
6,1003,281
6,1004,371
6,1006,614
6,0,618
6,2,614
6,1003,614
6,2,513
6,1009,478
6,1010,614
6,1007,614
6,0,96
6,1009,614
6,2,212
6,1012,655
6,1008,614
6,1004,614
6,1007,773
6,1007,448
6,1004,448
6,1005,431
6,1009,448
6,1005,328
6,1003,448
6,1010,763
6,2,972
6,1011,972
6,1011,504
6,1007,972
6,1012,972
6,1008,972
6,1005,972
6,1007,776
6,1011,281
6,1009,186
6,0,972
6,1007,535
6,1010,972
6,1009,840
6,1006,487
6,2,537
6,1007,840
6,2,871
6,1006,27
6,1010,840
6,1011,527
6,1008,345
6,1009,925
6,1011,84
6,1009,64
6,1006,471
6,1010,50
6,1003,50
6,1006,660
6,2,50
6,1009,805
6,1011,50
6,1012,267
6,1011,932
6,1009,50
6,1010,877
6,0,15
6,1004,55
6,1006,55
6,1008,55
6,1011,127
6,1007,55
6,1003,556
6,1012,55
6,1005,55
6,1011,460
6,2,55
6,1009,55
6,1011,55
6,1010,55
6,0,55
6,1004,581
6,1007,639
6,1011,581
6,1010,581
6,1006,581
6,2,223
6,1009,43
6,0,581
6,1005,439
6,0,123
6,0,545
6,1003,439
6,0,439
6,1004,939
6,1005,939
6,1009,939
6,1007,939
6,1003,984
6,1010,939
6,1010,478
6,1012,184
6,1005,428
6,1009,24
6,1007,428
6,1003,289
6,1010,428
6,1009,188
6,1008,669
6,1010,633
6,2,669
6,1005,368
6,0,669
6,1006,460
6,1010,953
6,1007,669
6,1011,447
6,1010,447
6,1005,447
6,1011,569
6,2,74
6,1007,604
6,1003,569
6,1009,678
6,1012,964
6,1007,540
6,1008,569
6,0,87
6,1008,540
6,1011,421
6,1012,540
6,1004,787
6,2,668
6,0,540
6,1011,885
6,0,365
6,1007,485
6,1004,224
6,1012,130
6,1009,540
6,1008,18
6,1010,161
6,1012,992
6,1004,228
6,1011,519
6,1003,161
6,2,91
6,2,411
6,1007,411
6,1008,499
6,1008,411
6,1004,411
6,1011,662
6,1003,411
6,1012,407
6,1009,411
6,1010,5
6,1012,171
6,1003,549
6,2,774
6,1010,460
6,1012,706
6,2,798
6,1004,706
6,1011,583
6,1007,706
6,1009,375
6,1011,706
6,0,942
6,1010,706
6,1003,706
6,1006,706
6,1011,542
6,1003,485
6,0,542
6,1004,308
6,1009,391
6,1003,542
6,1005,241
6,1010,201
6,1009,396
6,1003,201
6,1012,201
6,1012,535
6,1007,201
6,2,331
6,2,201
6,1010,425
6,1003,594
6,1003,425
6,1004,214
6,1012,425
6,1011,425
6,1007,414
6,1006,414
6,1003,192
6,1004,518
6,1005,518
6,1010,518
6,1003,518
6,0,518
6,1004,838
6,1005,200
6,1009,91
6,1006,409
6,1006,518
6,1005,73
6,1007,104
6,1007,989
6,1010,496
6,1006,989
6,1011,133
6,1012,989
6,0,806
6,1004,579
6,1012,439
6,1003,989
6,1008,188
6,1005,426
6,1008,219
6,2,188
6,1004,73
6,1007,188
6,1006,362
6,1006,565
6,0,188
6,1011,188
6,1011,903
6,1006,188
6,1003,302
6,1005,354
6,1004,438
6,1010,832
6,0,438
6,1005,692
6,1006,342
6,0,845
6,1006,438
6,0,409
6,2,438
6,1011,822
6,1012,438
6,1005,240
6,1008,438
6,1004,223
6,1007,438
6,2,433
6,0,433
6,1006,692
6,1003,433
6,1012,433
6,1004,530
6,1004,972
6,1009,433
6,1008,433
6,1005,433
6,1011,433
6,0,380
6,1003,179
6,1004,452
6,1006,380
6,1003,701
6,1004,199
6,0,298
6,1008,380
6,1009,302
6,1005,380
6,1003,420
6,1004,420
6,1006,218
6,1008,420
6,0,420
6,1008,871
6,1010,420
6,1005,223
6,1004,190
6,1006,223
6,1004,432
6,1006,14
6,1012,333
6,1004,934
6,1008,223
6,1005,512
6,1008,155
6,1012,223
6,1006,467
6,1010,217
6,0,467
6,1004,225
6,2,612
6,1011,444
6,1003,751
6,2,592
6,0,895
6,1012,467
6,1009,427
6,1008,467
6,1007,467
6,2,965
6,1012,877
6,1006,448
6,1003,467
6,1003,668
6,1004,467
6,1003,5
6,1011,467
6,1006,177
6,1004,195
6,1003,434
6,1008,998
6,1009,810
6,1011,766
6,2,434
6,1005,88
6,1011,423
6,1006,434
6,1011,52
6,0,434
6,1011,434
6,1011,415
6,1005,396
6,1006,671
6,1009,295
6,1005,669
6,1005,601
6,1012,415
6,1010,415
6,2,415
6,1006,415
6,1009,415
6,1004,415
6,1010,880
6,1012,880
6,1005,837
6,2,775
6,1004,880
6,2,771
6,1007,880
6,1012,317
6,1006,880
6,1009,880
6,1004,553
6,1003,955
6,1003,544
6,1007,848
6,1012,553
6,1003,405
6,1005,333
6,1012,410
6,1004,586
6,1004,113
6,1006,410
6,1009,934
6,1011,526
6,1008,674
6,1005,410
6,1003,860
6,1010,492
6,1010,256
6,1007,26
6,1004,733
6,1004,26
6,1004,850
6,1010,856
6,1012,26
6,1004,53
6,1006,794
6,1011,26
6,1005,26
6,1010,26
6,1008,202
6,2,26
6,2,826
6,1008,152
6,1007,523
6,1003,26
6,1004,490
6,1004,591
6,1005,490
6,1008,501
6,1006,447
6,0,490
6,1006,222
6,1004,79
6,1006,248
6,1003,490
6,1012,248
6,1009,490
6,1006,329
6,1008,490
6,1009,889
6,1006,360
6,1004,408
6,1004,94
6,1006,408
6,1007,267
6,1009,408
6,1006,592
6,1007,534
6,1005,99
6,1010,408
6,2,25
6,1012,816
6,1007,791
6,1010,966
6,1005,567
6,1011,567
6,1005,887
6,1005,461
6,1006,668
6,1012,567
6,1003,231
6,1003,806
6,1009,252
6,1003,567
6,0,130
6,1003,327
6,1009,567
6,1004,255
6,1010,255
6,1012,307
6,0,544
6,1003,255
6,1012,215
6,1004,969
6,1005,215
6,2,124
6,0,206
6,2,215
6,1010,503
6,1012,707
6,1012,226
6,1005,503
6,1011,152
6,1009,503
6,1004,503
6,1006,503
6,1007,503
6,1006,335
6,1011,503
6,1012,952
6,1009,549
6,1009,759
6,1007,759
6,1012,759
6,1004,329
6,1011,759
6,1012,395
6,1005,759
6,1010,906
6,1008,308
6,1012,996
6,1008,906
6,1004,189
6,1009,420
6,2,906
6,1012,906
6,1005,906
6,0,906
6,1004,906
6,1005,616
6,0,616
6,1011,616
6,1003,616
6,1008,405
6,0,405
6,1009,405
6,1012,882
6,1011,880
6,1008,685
6,2,405
6,1008,927
6,1008,772
6,1004,405
6,0,402
6,1012,218
6,1006,709
6,1008,877
6,1010,192
6,0,333
6,1004,538
6,1010,457
6,1005,373
6,1006,50
6,1010,709
6,2,347
6,1007,723
6,1006,452
6,1009,709
6,1007,709
6,0,802
6,1005,58
6,1006,468
6,1003,58
6,1012,797
6,1009,58
6,1007,331
6,1005,720
6,1009,352
6,1012,967
6,1010,792
6,1005,691
6,1012,720
6,1009,720
6,1006,198
6,1004,720
6,1009,623
6,1008,629
6,2,720
6,1010,560
6,0,720
6,1006,720
6,1011,674
6,1004,550
6,1007,668
6,1004,674
6,1012,632
6,1003,875
6,1007,415
6,1003,674
6,1005,63
6,1005,674
6,1010,346
6,0,152
6,1006,676
6,1009,674
6,1007,159
6,1011,603
6,1010,403
6,1006,403
6,1012,259
6,1006,462
6,2,403
6,2,17
6,1005,52
6,1005,913
6,1012,403
6,1007,502
6,1003,403
6,1005,403
6,0,999
6,1007,340
6,1009,255
6,1004,403
6,1008,185
6,1009,930
6,1010,935
6,1004,505
6,1007,930
6,1005,722
6,2,930
6,1004,215
6,1011,303
6,1003,930
6,0,72
6,1011,930
6,1004,548
6,1005,762
6,1006,930
6,1005,930
6,1010,930
6,1010,204
6,1008,113
6,1009,204
6,2,204
6,1012,204
6,1009,20
6,0,448
6,1012,391
6,1010,567
6,1011,204
6,1007,383
6,1004,392
6,1007,60
6,1007,204
6,1010,336
6,2,40
6,2,894
6,1007,826
6,0,655
6,1012,40
6,1006,40
6,1011,40
6,1005,40
6,1005,818
6,1009,200
6,1008,818
6,1009,867
6,1005,917
6,0,818
6,1005,632
6,1011,339
6,1012,818
6,2,818
6,1006,818
6,1008,437
6,2,437
6,1008,105
6,1011,437
6,1008,865
6,1005,437
6,1012,197
6,1007,437
6,1009,495
6,1012,437
6,1003,437
6,0,437
6,1003,810
6,2,402
6,1008,402
6,1004,402
6,1009,402
6,1012,737
6,1009,399
6,0,399
6,1010,399
6,1010,568
6,1010,991
6,1011,568
6,1009,860
6,1012,568
6,1005,568
6,2,725
6,1003,568
6,1006,721
6,1009,568
6,1005,283
6,1003,722
6,2,568
6,1005,153
6,1009,397
6,1005,41
6,1010,397
6,1012,397
6,1010,608
6,1006,397
6,1011,117
6,1004,397
6,2,397
6,1012,442
6,1007,442
6,2,919
6,0,765
6,0,442
6,1004,905
6,1005,442
6,1004,856
6,0,621
6,0,46
6,1004,442
6,1010,442
6,1006,442
6,1010,340
6,2,442
6,2,36
6,1006,669
6,1003,395
6,2,345
6,2,255
6,1004,434
6,2,77
6,1004,395
6,1006,824
6,2,577
6,1008,520
6,1003,197
6,1005,544
6,1005,489
6,1007,197
6,1006,197
6,1007,721
6,1009,440
6,1005,197
6,1010,197
6,1009,438
6,2,197
6,1003,578
6,0,881
6,1010,881
6,1008,712
6,1007,582
6,1004,977
6,1006,881
6,1009,881
6,1004,881
6,1003,881
6,1005,881
6,1007,235
6,1010,957
6,1009,649
6,0,235
6,1008,115
6,1006,496
6,1011,824
6,1010,235
6,1012,110
6,2,308
6,1012,235
6,1006,235
6,1008,235
6,1004,690
6,1005,235
6,2,578
6,1008,625
6,1004,235
6,1003,828
6,1009,235
6,1010,207
6,1010,732
6,1011,235
6,0,459
6,1005,117
6,1003,235
6,1008,700
6,1005,968
6,1003,642
6,1006,997
6,1012,642
6,1008,642
6,2,502
6,1009,528
6,1010,528
6,2,528
6,1008,379
6,1008,528
6,1012,908
6,1004,358
6,1004,528
6,1009,386
6,1006,528
6,1011,395
6,1007,307
6,1004,380
6,1003,667
6,1003,225
6,1008,128
6,1012,353
6,1006,667
6,1008,783
6,1004,667
6,1007,667
6,0,667
6,1012,667
6,1009,28
6,2,667
6,2,876
6,1003,199
6,1010,667
6,1006,341
6,1012,399
6,1010,312
6,1003,285
6,1004,312
6,1012,476
6,1012,312
6,1004,59
6,1011,97
6,1007,312
6,1011,312
6,1010,36
6,1003,312
6,1007,451
6,1007,629
6,1009,156
6,2,333
6,1009,451
6,0,844
6,1005,451
6,1008,451
6,1012,748
6,1008,360
6,1010,451
6,1009,110
6,1006,451
6,1007,364
6,1011,320
6,1006,215
6,1004,364
6,1006,289
6,1009,364
6,1011,440
6,2,248
6,2,364
6,1011,276
6,1008,364
6,1007,500
6,1004,287
6,1005,500
6,1003,500
6,1007,332
6,1012,500
6,1003,228
6,1006,269
6,1007,615
6,1006,954
6,1012,615
6,1003,615
6,1010,206
6,0,935
6,1011,388
6,1005,388
6,1006,388
6,1008,142
6,1008,388
6,1010,388
6,2,388
6,1012,388
6,1004,388
6,1009,388
6,1008,387
6,1011,387
6,1008,247
6,1003,387
6,1009,492
6,1007,490
6,1006,387
6,2,191
6,1011,386
6,2,387
6,1005,344
6,1011,104
6,1007,386
6,1011,181
6,2,386
6,2,337
6,0,386
6,1010,386
6,1006,386
6,1010,525
6,1008,386
6,1003,83
6,1011,537
6,1005,899
6,1006,83
6,1009,174
6,1005,619
6,1009,959
6,0,641
6,1009,217
6,1009,135
6,1008,575
6,1003,664
6,1010,646
6,1004,965
6,1008,164
6,1010,944
6,1006,559
6,1011,663
6,1010,878
6,1006,765
6,2,166
6,1006,178
6,1012,926
6,1007,126
6,1003,651
6,1011,524
6,1009,187
6,1011,601
6,1006,201
6,1012,229
6,1010,303
6,1005,882
6,1012,499
6,1010,892
6,1010,96
6,0,127
6,1003,143
6,1006,6
6,1004,203
6,1004,484
6,0,393
6,2,559
6,0,293
6,1003,693
6,1008,916
6,1011,772
6,1008,409
6,2,831
6,1007,683
6,1012,645
6,1010,897
6,1006,825
6,1004,270
6,1003,997
6,1003,604
6,1004,101
6,1005,325
6,0,675
6,1006,871
6,1006,101
6,1004,369
6,1006,256
6,1009,878
6,1005,253
6,1006,781
6,1012,187
6,1012,491
6,1011,943
6,1011,285
6,1011,976
6,1010,995
6,1010,925
6,1009,379
6,1004,729
6,1009,815
6,1006,290
6,1011,862
6,1005,452
6,1005,65
6,2,13
6,1012,47
6,1009,717
6,1003,317
6,1009,325
6,2,975
6,1007,755
6,1011,500
6,1012,867
6,1007,226
6,1009,361
6,1003,650
6,1010,738
6,2,701
6,1003,864
6,1004,565
6,1004,70
6,2,525
6,1005,696
6,1010,400
6,1007,41
6,1011,216
6,2,507
6,1010,907
6,1005,547
6,1009,863
6,0,761
6,1009,226
6,1008,529
6,2,30
6,1004,910
6,2,602
6,1007,816
6,1006,209
6,1007,10
6,1004,659
6,1005,975
6,0,310
6,2,262
6,1009,888
6,1008,225
6,1010,380
6,2,844
6,1007,988
6,1007,396
6,1004,533
6,1008,742
6,1010,569
6,1005,615
6,1010,544
6,1012,112
6,1004,573
6,1009,721
6,1006,731
6,1009,324
6,1005,951
6,1003,88
6,1011,476
6,1005,907
6,1008,500
6,1006,143
6,1005,302
6,1007,507
6,1005,167
6,1007,766
6,1012,107
6,1006,856
6,0,522
6,1007,403
6,1010,216
6,1006,167
6,1011,331
6,0,309
6,1006,867
6,1008,695
6,2,167
6,1007,167
6,1006,837
6,1006,70
6,1012,227
6,1007,128
6,1006,738
6,1006,314
6,1008,788
6,1005,734
6,1004,67
6,1003,182
6,1003,84
6,1003,967
6,1011,512
6,1004,911
6,1009,354
6,1005,823
6,1011,343
6,1011,103
6,1005,933
6,1004,521
6,1004,10
6,1005,680
6,1004,643
6,1008,725
6,1004,745
6,1006,151
6,1007,516
6,0,98
6,1005,478
6,1007,732
6,2,154
6,1007,950
6,1011,671
6,1005,596
6,1004,463
6,1011,175
6,2,429
6,1005,21
6,1007,536
6,1006,154
6,1012,870
6,1007,131
6,1012,913
6,1012,689
6,1009,40
6,1003,574
6,1011,799
6,1010,154
6,1011,867
6,1004,346
6,1012,134
6,1012,768
6,1009,238
6,1006,999
6,1008,23
6,1006,216
6,1005,988
6,1008,86
6,1011,695
6,1004,524
6,2,534
6,1005,821
6,1006,695
6,1005,193
6,1004,527
6,1007,717
6,1004,807
6,1012,717
6,1007,47
6,1007,166
6,1004,753
6,1006,863
6,1007,346
6,1008,129
6,1009,852
6,1004,76
6,1008,585
6,1010,849
6,1009,707
6,2,623
6,1006,933
6,1006,453
6,1009,424
6,1003,356
6,0,724
6,1009,453
6,1005,817
6,1003,731
6,1006,884
6,1006,349
6,1008,797
6,1005,419
6,1012,346
6,0,673
6,1011,588
6,1009,434
6,1011,346
6,1005,48
6,1006,636
6,0,557
6,1008,732
6,1009,689
6,1004,159
6,1012,795
6,1009,115
6,1010,793
6,1011,215
6,1008,75
6,2,396
6,1011,720
6,1005,309
6,1012,647
6,1009,203
6,0,107
6,1004,857
6,1003,95
6,1007,450
6,1003,866
6,1004,612
6,2,346
6,1011,986
6,1006,258
6,1006,885
6,2,216
6,1004,357
6,1005,937
6,1006,638
6,1008,166
6,1008,714
6,0,915
6,1008,478
6,1004,849
6,1006,495
6,1007,549
6,0,533
6,1004,293
6,1007,895
6,1004,299
6,1010,271
6,1011,855
6,2,872
6,1012,838
6,1008,6
6,1006,196
6,1007,294
6,1009,160
6,1007,592
6,1007,631
6,1005,576
6,1007,529
6,1003,575
6,1012,597
6,1004,973
6,1004,700
6,1004,822
6,1005,625
6,1003,913
6,1011,450
6,1011,525
6,0,948
6,1009,571
6,1008,321
